Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:00:16,2019-09-05 11:00:18,1.369s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""nationalgeneral""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 11:00:18,2019-09-05 11:01:40,1m - 22.617s,FAILED
,,,,,,,
Test Cases/mobileWeb/Dental/Nationwide,Safari 11,,,2019-09-05 11:01:41,2019-09-05 11:03:45,2m - 4.099s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""Nationwide""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 11:01:42,2019-09-05 11:01:42,0.088s,PASSED
i = 0,Safari 11,,,2019-09-05 11:01:42,2019-09-05 11:01:42,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:01:42,2019-09-05 11:01:52,10.493s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:01:52,2019-09-05 11:02:11,18.479s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-09-05 11:02:11,2019-09-05 11:02:11,0.326s,PASSED
Thread.sleep(1000),Safari 11,,,2019-09-05 11:02:11,2019-09-05 11:02:12,1.000s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-09-05 11:02:12,2019-09-05 11:02:12,0.169s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-09-05 11:02:12,2019-09-05 11:02:13,0.435s,PASSED
Thread.sleep(2000),Safari 11,,,2019-09-05 11:02:13,2019-09-05 11:02:15,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_nationwide""))",Safari 11,,,2019-09-05 11:02:15,2019-09-05 11:02:15,0.284s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:02:15,2019-09-05 11:02:18,2.799s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:02:18,2019-09-05 11:02:19,0.871s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-09-05 11:02:19,2019-09-05 11:02:19,0.143s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,,2019-09-05 11:02:19,2019-09-05 11:02:21,2.104s,PASSED
waitForPageLoad(10),Safari 11,,,2019-09-05 11:02:21,2019-09-05 11:02:22,0.959s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:02:22,2019-09-05 11:02:23,0.929s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 11:02:23,2019-09-05 11:02:25,1.919s,PASSED
waitForPageLoad(10),Safari 11,,,2019-09-05 11:02:25,2019-09-05 11:02:25,0.164s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:02:25,2019-09-05 11:02:26,1.414s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""nationwide""], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:02:26,2019-09-05 11:03:45,1m - 18.946s,PASSED
,,,,,,,
Test Cases/mobileWeb/Dental/USA Access,Safari 11,,,2019-09-05 11:03:45,2019-09-05 11:06:02,2m - 17.018s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""USA Access""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 11:03:46,2019-09-05 11:03:46,0.075s,PASSED
i = 0,Safari 11,,,2019-09-05 11:03:46,2019-09-05 11:03:46,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:03:46,2019-09-05 11:03:55,9.292s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:03:55,2019-09-05 11:04:12,16.965s,PASSED
"comment(""-------------quote page--------------------"")",Safari 11,,,2019-09-05 11:04:12,2019-09-05 11:04:12,0.009s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-09-05 11:04:12,2019-09-05 11:04:12,0.164s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-09-05 11:04:12,2019-09-05 11:04:12,0.054s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-09-05 11:04:12,2019-09-05 11:04:12,0.139s,PASSED
Thread.sleep(2000),Safari 11,,,2019-09-05 11:04:12,2019-09-05 11:04:14,2.000s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_usa""))",Safari 11,,,2019-09-05 11:04:14,2019-09-05 11:04:15,0.194s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:04:15,2019-09-05 11:04:17,2.075s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:04:17,2019-09-05 11:04:18,0.918s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-09-05 11:04:18,2019-09-05 11:04:18,0.183s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,,2019-09-05 11:04:18,2019-09-05 11:04:20,2.359s,PASSED
waitForPageLoad(10),Safari 11,,,2019-09-05 11:04:20,2019-09-05 11:04:20,0.199s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:04:20,2019-09-05 11:04:24,4.043s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 11:04:24,2019-09-05 11:04:32,7.410s,PASSED
waitForPageLoad(10),Safari 11,,,2019-09-05 11:04:32,2019-09-05 11:04:32,0.020s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:04:32,2019-09-05 11:04:33,1.101s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""usa""], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 11:04:33,2019-09-05 11:06:02,1m - 29.395s,PASSED
