Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:32,0.032s,PASSED
,,,,,,,
Test Cases/HP/Health Plans/Dental,Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:03:02,29.945s,PASSED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:32,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:32,0.003s,PASSED
i = 0,Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:32,0.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Dental""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:32,0.133s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:32,0.003s,PASSED
"openBrowser(ENV + ""/dental-insurance"")",Safari 11,,,2020-03-05 15:02:32,2020-03-05 15:02:45,12.594s,PASSED
Thread.sleep(3000),Safari 11,,,2020-03-05 15:02:45,2020-03-05 15:02:48,3.001s,PASSED
driver = getWebDriver(),Safari 11,,,2020-03-05 15:02:48,2020-03-05 15:02:48,0.001s,PASSED
baseUrl = ENV,Safari 11,,,2020-03-05 15:02:48,2020-03-05 15:02:48,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,,2020-03-05 15:02:48,2020-03-05 15:02:48,0.028s,PASSED
selenium.refresh(),Safari 11,,,2020-03-05 15:02:48,2020-03-05 15:02:48,0.047s,PASSED
"selenium.waitForPageToLoad(""30000"")",Safari 11,,,2020-03-05 15:02:48,2020-03-05 15:02:49,1.402s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:02:49,2020-03-05 15:02:49,0.041s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:02:49,2020-03-05 15:02:50,0.958s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,,2020-03-05 15:02:50,2020-03-05 15:02:51,0.107s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,,2020-03-05 15:02:51,2020-03-05 15:02:51,0.185s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:02:51,2020-03-05 15:02:53,2.686s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:02:53,2020-03-05 15:02:54,0.755s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,,2020-03-05 15:02:54,2020-03-05 15:02:54,0.324s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,,2020-03-05 15:02:54,2020-03-05 15:03:01,6.216s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:01,2020-03-05 15:03:02,0.829s,PASSED
,,,,,,,
Test Cases/HP/Health Plans/Medicaid Public,Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:27,25.588s,PASSED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:02,0.000s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:02,0.001s,PASSED
i = 0,Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:02,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medicaid Public""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:02,0.086s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:02,0.001s,PASSED
"openBrowser(ENV + ""/medicaid-public-plans"")",Safari 11,,,2020-03-05 15:03:02,2020-03-05 15:03:15,12.696s,PASSED
Thread.sleep(3000),Safari 11,,,2020-03-05 15:03:15,2020-03-05 15:03:18,3.001s,PASSED
driver = getWebDriver(),Safari 11,,,2020-03-05 15:03:18,2020-03-05 15:03:18,0.001s,PASSED
baseUrl = ENV,Safari 11,,,2020-03-05 15:03:18,2020-03-05 15:03:18,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,,2020-03-05 15:03:18,2020-03-05 15:03:18,0.021s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:03:18,2020-03-05 15:03:18,0.056s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:18,2020-03-05 15:03:19,0.892s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,,2020-03-05 15:03:19,2020-03-05 15:03:19,0.102s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,,2020-03-05 15:03:19,2020-03-05 15:03:19,0.185s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:03:19,2020-03-05 15:03:24,4.995s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:24,2020-03-05 15:03:25,0.895s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,,2020-03-05 15:03:25,2020-03-05 15:03:26,1.259s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,,2020-03-05 15:03:26,2020-03-05 15:03:26,0.042s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:26,2020-03-05 15:03:27,0.896s,PASSED
,,,,,,,
Test Cases/HP/Health Plans/Medicare,Safari 11,,,2020-03-05 15:03:27,2020-03-05 15:03:57,29.971s,PASSED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:03:28,2020-03-05 15:03:28,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:03:28,2020-03-05 15:03:28,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medicare""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:28,2020-03-05 15:03:28,0.095s,PASSED
i = 0,Safari 11,,,2020-03-05 15:03:28,2020-03-05 15:03:28,0.002s,PASSED
"openBrowser(ENV + ""/medicare"")",Safari 11,,,2020-03-05 15:03:28,2020-03-05 15:03:40,12.480s,PASSED
driver = getWebDriver(),Safari 11,,,2020-03-05 15:03:40,2020-03-05 15:03:40,0.000s,PASSED
baseUrl = ENV,Safari 11,,,2020-03-05 15:03:40,2020-03-05 15:03:40,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,,2020-03-05 15:03:40,2020-03-05 15:03:40,0.022s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:40,2020-03-05 15:03:41,0.987s,PASSED
"selenium.click(""id=location"")",Safari 11,,,2020-03-05 15:03:41,2020-03-05 15:03:41,0.185s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,,2020-03-05 15:03:41,2020-03-05 15:03:41,0.106s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,,2020-03-05 15:03:41,2020-03-05 15:03:42,0.167s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,,2020-03-05 15:03:42,2020-03-05 15:03:46,4.396s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:46,2020-03-05 15:03:47,0.781s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,,2020-03-05 15:03:47,2020-03-05 15:03:47,0.191s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,,2020-03-05 15:03:47,2020-03-05 15:03:56,9.258s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:56,2020-03-05 15:03:57,0.826s,PASSED
,,,,,,,
Test Cases/HP/Health Plans/Medigap,Safari 11,,,2020-03-05 15:03:57,2020-03-05 15:04:26,28.907s,PASSED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:03:58,2020-03-05 15:03:58,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:03:58,2020-03-05 15:03:58,0.001s,PASSED
i = 0,Safari 11,,,2020-03-05 15:03:58,2020-03-05 15:03:58,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medigap""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:03:58,2020-03-05 15:03:58,0.092s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,,2020-03-05 15:03:58,2020-03-05 15:03:58,0.001s,PASSED
"openBrowser(ENV + ""/medicare-medigap"")",Safari 11,,,2020-03-05 15:03:58,2020-03-05 15:04:09,11.569s,PASSED
Thread.sleep(3000),Safari 11,,,2020-03-05 15:04:09,2020-03-05 15:04:12,3.001s,PASSED
driver = getWebDriver(),Safari 11,,,2020-03-05 15:04:12,2020-03-05 15:04:12,0.001s,PASSED
baseUrl = ENV,Safari 11,,,2020-03-05 15:04:12,2020-03-05 15:04:12,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,,2020-03-05 15:04:12,2020-03-05 15:04:12,0.052s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:04:12,2020-03-05 15:04:12,0.073s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:12,2020-03-05 15:04:14,1.658s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,,2020-03-05 15:04:14,2020-03-05 15:04:14,0.119s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,,2020-03-05 15:04:14,2020-03-05 15:04:14,0.209s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:04:14,2020-03-05 15:04:18,3.256s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:18,2020-03-05 15:04:19,0.932s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,,2020-03-05 15:04:19,2020-03-05 15:04:19,0.406s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,,2020-03-05 15:04:19,2020-03-05 15:04:25,6.194s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:25,2020-03-05 15:04:26,0.869s,PASSED
,,,,,,,
Test Cases/HP/Health Plans/Small Business,Safari 11,,,2020-03-05 15:04:26,2020-03-05 15:04:50,24.452s,PASSED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:04:26,2020-03-05 15:04:26,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:04:26,2020-03-05 15:04:26,0.001s,PASSED
i = 0,Safari 11,,,2020-03-05 15:04:26,2020-03-05 15:04:26,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Small Business""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:26,2020-03-05 15:04:27,0.080s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,,2020-03-05 15:04:27,2020-03-05 15:04:27,0.001s,PASSED
"openBrowser(ENV + ""/small-business-health-insurance"")",Safari 11,,,2020-03-05 15:04:27,2020-03-05 15:04:38,10.945s,PASSED
Thread.sleep(3000),Safari 11,,,2020-03-05 15:04:38,2020-03-05 15:04:41,3.000s,PASSED
driver = getWebDriver(),Safari 11,,,2020-03-05 15:04:41,2020-03-05 15:04:41,0.001s,PASSED
baseUrl = ENV,Safari 11,,,2020-03-05 15:04:41,2020-03-05 15:04:41,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,,2020-03-05 15:04:41,2020-03-05 15:04:41,0.020s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:04:41,2020-03-05 15:04:41,0.053s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:41,2020-03-05 15:04:42,1.312s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,,2020-03-05 15:04:42,2020-03-05 15:04:42,0.116s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,,2020-03-05 15:04:42,2020-03-05 15:04:42,0.224s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:04:42,2020-03-05 15:04:47,4.301s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:47,2020-03-05 15:04:48,0.965s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,,2020-03-05 15:04:48,2020-03-05 15:04:50,2.105s,PASSED
"for ([second = 0, second < 60, (second++)])",Safari 11,,,2020-03-05 15:04:50,2020-03-05 15:04:50,0.037s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:50,2020-03-05 15:04:50,0.800s,PASSED
,,,,,,,
Test Cases/HP/Health Plans/STM,Safari 11,,,2020-03-05 15:04:50,2020-03-05 15:05:16,25.420s,PASSED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:04:51,2020-03-05 15:04:51,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:04:51,2020-03-05 15:04:51,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""STM""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:04:51,2020-03-05 15:04:51,0.077s,PASSED
i = 0,Safari 11,,,2020-03-05 15:04:51,2020-03-05 15:04:51,0.001s,PASSED
"openBrowser(ENV + ""/short-term-health-insurance"")",Safari 11,,,2020-03-05 15:04:51,2020-03-05 15:05:02,10.767s,PASSED
driver = getWebDriver(),Safari 11,,,2020-03-05 15:05:02,2020-03-05 15:05:02,0.001s,PASSED
baseUrl = ENV,Safari 11,,,2020-03-05 15:05:02,2020-03-05 15:05:02,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,,2020-03-05 15:05:02,2020-03-05 15:05:02,0.016s,PASSED
"selenium.click(""id=location"")",Safari 11,,,2020-03-05 15:05:02,2020-03-05 15:05:02,0.200s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,,2020-03-05 15:05:02,2020-03-05 15:05:02,0.094s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:05:02,2020-03-05 15:05:03,0.839s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,,2020-03-05 15:05:03,2020-03-05 15:05:03,0.160s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,,2020-03-05 15:05:03,2020-03-05 15:05:15,12.128s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:05:15,2020-03-05 15:05:16,0.745s,PASSED
,,,,,,,
Test Cases/HP/Home/Home,Safari 11,,,2020-03-05 15:05:16,2020-03-05 15:05:35,18.750s,FAILED
now = new java.util.Date(),Safari 11,,,2020-03-05 15:05:16,2020-03-05 15:05:16,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,,2020-03-05 15:05:16,2020-03-05 15:05:16,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Home""], CONTINUE_ON_FAILURE)",Safari 11,,,2020-03-05 15:05:16,2020-03-05 15:05:16,0.080s,PASSED
i = 0,Safari 11,,,2020-03-05 15:05:16,2020-03-05 15:05:16,0.001s,PASSED
openBrowser(ENV),Safari 11,,,2020-03-05 15:05:16,2020-03-05 15:05:29,12.356s,PASSED
Thread.sleep(3000),Safari 11,,,2020-03-05 15:05:29,2020-03-05 15:05:32,3.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2020-03-05 15:05:32,2020-03-05 15:05:33,1.281s,PASSED
acceptAlert(),Safari 11,,,2020-03-05 15:05:33,2020-03-05 15:05:35,1.758s,FAILED
