Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/agile secure,Safari 11,,,2019-08-12 17:39:30,2019-08-12 17:39:55,24.429s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi agile secure""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:39:30,2019-08-12 17:39:31,0.078s,PASSED
i = 0,Safari 11,,,2019-08-12 17:39:31,2019-08-12 17:39:31,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/agilesecure?census[location][zip]=08701&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:39:31,2019-08-12 17:39:43,12.494s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:39:43,2019-08-12 17:39:43,0.028s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:39:43,2019-08-12 17:39:55,11.616s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/cardinal choice,Safari 11,,,2019-08-12 17:39:55,2019-08-12 17:40:49,53.975s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi cardinal choice""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:39:55,2019-08-12 17:39:55,0.074s,PASSED
i = 0,Safari 11,,,2019-08-12 17:39:55,2019-08-12 17:39:55,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/cardinalchoice-al-750-22500-75-3?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:39:55,2019-08-12 17:40:06,11.421s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:40:06,2019-08-12 17:40:06,0.016s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:40:06,2019-08-12 17:40:49,42.268s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/core shield,Safari 11,,,2019-08-12 17:40:49,2019-08-12 17:41:33,44.710s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi core shield""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:40:49,2019-08-12 17:40:49,0.072s,PASSED
i = 0,Safari 11,,,2019-08-12 17:40:49,2019-08-12 17:40:49,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/coreshield-al-1000-30-100-5?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:40:49,2019-08-12 17:40:59,9.563s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:40:59,2019-08-12 17:40:59,0.033s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:40:59,2019-08-12 17:41:33,34.839s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/health choice plus,Safari 11,,,2019-08-12 17:41:33,2019-08-12 17:42:26,52.312s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi health choice plus""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:41:34,2019-08-12 17:41:34,0.076s,PASSED
i = 0,Safari 11,,,2019-08-12 17:41:34,2019-08-12 17:41:34,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/healthchoiceplus-al-100a-100-30-50-3?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:41:34,2019-08-12 17:41:44,10.138s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:41:44,2019-08-12 17:41:44,0.015s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:41:44,2019-08-12 17:42:26,41.863s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/legion,Safari 11,,,2019-08-12 17:42:26,2019-08-12 17:43:18,52.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi legion""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:42:26,2019-08-12 17:42:26,0.070s,PASSED
i = 0,Safari 11,,,2019-08-12 17:42:26,2019-08-12 17:42:26,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/legion-al-500-30-100-3?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:42:26,2019-08-12 17:42:36,9.870s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:42:36,2019-08-12 17:42:36,0.013s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:42:36,2019-08-12 17:43:18,41.847s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/slaico hbi,Safari 11,,,2019-08-12 17:43:18,2019-08-12 17:44:05,47.541s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi slaico hbi""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:43:18,2019-08-12 17:43:18,0.069s,PASSED
i = 0,Safari 11,,,2019-08-12 17:43:18,2019-08-12 17:43:18,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/slaicohbi-az-500-30-50-5?census[location][zip]=85364&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:43:18,2019-08-12 17:43:27,9.247s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:43:27,2019-08-12 17:43:27,0.072s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:43:27,2019-08-12 17:44:05,37.957s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/hbi/vitala care,Safari 11,,,2019-08-12 17:44:05,2019-08-12 17:44:58,52.467s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""hbi vitala care""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:44:06,2019-08-12 17:44:06,0.073s,PASSED
i = 0,Safari 11,,,2019-08-12 17:44:06,2019-08-12 17:44:06,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/health-benefit-insurance/plan/vitalacare-ca-100a-100-30-50-3?census[location][zip]=90011&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:44:06,2019-08-12 17:44:16,10.339s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:44:16,2019-08-12 17:44:16,0.017s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:44:16,2019-08-12 17:44:58,41.811s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/advanthealth 1,Safari 11,,,2019-08-12 17:44:58,2019-08-12 17:47:58,3m - 0.166s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_advanthealth 1""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:44:58,2019-08-12 17:44:58,0.068s,PASSED
i = 0,Safari 11,,,2019-08-12 17:44:58,2019-08-12 17:44:58,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/advanthealth-plan-1-al-5000-20-9000-500000?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:44:58,2019-08-12 17:45:07,9.200s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:45:07,2019-08-12 17:45:07,0.020s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:45:07,2019-08-12 17:47:58,2m - 50.683s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/advanthealth 2,Safari 11,,,2019-08-12 17:47:58,2019-08-12 17:50:55,2m - 56.809s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_advanthealth 2""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:47:58,2019-08-12 17:47:58,0.065s,PASSED
i = 0,Safari 11,,,2019-08-12 17:47:58,2019-08-12 17:47:58,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/advanthealth-plan-2-al-5000-20-9000-1000000?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:47:58,2019-08-12 17:48:08,9.580s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:48:08,2019-08-12 17:48:08,0.017s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:48:08,2019-08-12 17:50:55,2m - 46.960s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/advanthealth 3,Safari 11,,,2019-08-12 17:50:55,2019-08-12 17:53:51,2m - 56.521s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_advanthealth 3""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:50:55,2019-08-12 17:50:55,0.080s,PASSED
i = 0,Safari 11,,,2019-08-12 17:50:55,2019-08-12 17:50:55,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/advanthealth-plan-3-al-5000-20-9000-1000000?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:50:55,2019-08-12 17:51:05,9.521s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:51:05,2019-08-12 17:51:05,0.012s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:51:05,2019-08-12 17:53:51,2m - 46.688s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/aspen 3,Safari 11,,,2019-08-12 17:53:51,2019-08-12 17:57:18,3m - 27.085s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_aspen 3""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:53:51,2019-08-12 17:53:52,0.067s,PASSED
i = 0,Safari 11,,,2019-08-12 17:53:52,2019-08-12 17:53:52,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/aspen-plan-3-al-7500-30-17500-1500000-extended?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:53:52,2019-08-12 17:54:01,9.208s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:54:01,2019-08-12 17:54:01,0.017s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:54:01,2019-08-12 17:57:18,3m - 17.581s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/everest prime,Safari 11,,,2019-08-12 17:57:18,2019-08-12 18:00:23,3m - 4.826s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_everest prime""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 17:57:19,2019-08-12 17:57:19,0.065s,PASSED
i = 0,Safari 11,,,2019-08-12 17:57:19,2019-08-12 17:57:19,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/everest-al-5000-30-10000-1500000-extended?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 17:57:19,2019-08-12 17:57:28,9.893s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 17:57:28,2019-08-12 17:57:29,0.023s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 17:57:29,2019-08-12 18:00:23,2m - 54.669s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/everest,Safari 11,,,2019-08-12 18:00:23,2019-08-12 18:03:32,3m - 8.909s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_everest""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:00:23,2019-08-12 18:00:23,0.066s,PASSED
i = 0,Safari 11,,,2019-08-12 18:00:23,2019-08-12 18:00:23,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/everest-one-id-5000-20-9000-250000-extended?census[location][zip]=83709&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:00:23,2019-08-12 18:00:34,10.472s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:00:34,2019-08-12 18:00:34,0.017s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:00:34,2019-08-12 18:03:32,2m - 58.163s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/lifeshield advantage,Safari 11,,,2019-08-12 18:03:32,2019-08-12 18:07:31,3m - 58.721s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_lifeshield advantage""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:03:32,2019-08-12 18:03:32,0.069s,PASSED
i = 0,Safari 11,,,2019-08-12 18:03:32,2019-08-12 18:03:32,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/lifeshield-advantage-fl-5000-20-9000-1000000-extended?census[location][zip]=33186&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:03:32,2019-08-12 18:03:43,10.404s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:03:43,2019-08-12 18:03:43,0.043s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:03:43,2019-08-12 18:07:31,3m - 47.997s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/lifeshield flex,Safari 11,,,2019-08-12 18:07:31,2019-08-12 18:11:27,3m - 56.212s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_lifeshield flex""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:07:31,2019-08-12 18:07:31,0.066s,PASSED
i = 0,Safari 11,,,2019-08-12 18:07:31,2019-08-12 18:07:31,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/lifeshield-flex-fl-5000-20-9000-1000000-extended?census[location][zip]=33186&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:07:31,2019-08-12 18:07:42,11.379s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:07:42,2019-08-12 18:07:42,0.034s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:07:42,2019-08-12 18:11:27,3m - 44.552s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/national general,Safari 11,,,2019-08-12 18:11:27,2019-08-12 18:13:58,2m - 31.058s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_national general""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:11:27,2019-08-12 18:11:27,0.073s,PASSED
i = 0,Safari 11,,,2019-08-12 18:11:27,2019-08-12 18:11:27,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/nationalgeneral-al-5000-50-10000-250000-extended?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:11:27,2019-08-12 18:11:37,10.117s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:11:37,2019-08-12 18:11:37,0.014s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:11:37,2019-08-12 18:13:58,2m - 20.620s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/pivot health choice,Safari 11,,,2019-08-12 18:13:58,2019-08-12 18:16:26,2m - 28.070s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_pivot health choice""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:13:58,2019-08-12 18:13:58,0.065s,PASSED
i = 0,Safari 11,,,2019-08-12 18:13:58,2019-08-12 18:13:58,0.001s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/pivot-health-choice-al-5000-20-extended?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:13:58,2019-08-12 18:14:09,10.658s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:14:09,2019-08-12 18:14:09,0.016s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:14:09,2019-08-12 18:16:26,2m - 17.147s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/pivot health deluxe,Safari 11,,,2019-08-12 18:16:26,2019-08-12 18:18:53,2m - 27.110s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_pivot health deluxe""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:16:26,2019-08-12 18:16:26,0.079s,PASSED
i = 0,Safari 11,,,2019-08-12 18:16:26,2019-08-12 18:16:26,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/pivot-health-deluxe-al-5000-20-extended?census[location][zip]=35215&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:16:26,2019-08-12 18:16:36,9.811s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:16:36,2019-08-12 18:16:36,0.042s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:16:36,2019-08-12 18:18:53,2m - 17.009s,PASSED
,,,,,,,
Test Cases/mobileWeb/Other Pages Check/Plan Detail/stm/standard life,Safari 11,,,2019-08-12 18:18:53,2019-08-12 18:21:59,3m - 5.954s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""Plan Detail"", ""carrierName"":""stm_standard life""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-12 18:18:53,2019-08-12 18:18:54,0.063s,PASSED
i = 0,Safari 11,,,2019-08-12 18:18:54,2019-08-12 18:18:54,0.000s,PASSED
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/term-health-insurance/plan/slaico-az-plan-2-10000-30-20000-1000000-extended?census[location][zip]=85364&census[member][0][dob]=1/1/1980&census[member][0][gender]=F&census[member][0][role]=P"")",Safari 11,,,2019-08-12 18:18:54,2019-08-12 18:19:04,10.638s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-12 18:19:04,2019-08-12 18:19:04,0.016s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_scrollScreenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-12 18:19:04,2019-08-12 18:21:59,2m - 55.040s,PASSED
