Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:05:46,2019-09-05 15:05:59,13.154s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:05:59,2019-09-05 15:06:04,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-09-05 15:06:04,2019-09-05 15:06:04,0.045s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Cardinal Choice""))",Safari 11,,,2019-09-05 15:06:04,2019-09-05 15:06:08,4.261s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:06:08,2019-09-05 15:06:08,0.055s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:06:08,2019-09-05 15:06:10,1.752s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-09-05 15:06:10,2019-09-05 15:06:11,1.299s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:06:11,2019-09-05 15:06:11,0.305s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:06:11,2019-09-05 15:06:12,0.977s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 15:06:12,2019-09-05 15:06:14,1.549s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:06:14,2019-09-05 15:06:15,0.904s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:06:15,2019-09-05 15:06:20,5.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:06:20,2019-09-05 15:06:21,0.734s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""cardinalchoice""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:06:21,2019-09-05 15:07:11,50.869s,PASSED
,,,,,,,
Test Cases/mobileWeb/HBI/Core Shield,Safari 11,Core Shield application flow,,2019-09-05 15:07:11,2019-09-05 15:08:44,1m - 32.635s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Core Shield""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:12,2019-09-05 15:07:12,0.083s,PASSED
i = 0,Safari 11,,,2019-09-05 15:07:12,2019-09-05 15:07:12,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:12,2019-09-05 15:07:19,7.720s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:19,2019-09-05 15:07:32,12.988s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:07:32,2019-09-05 15:07:37,5.006s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-09-05 15:07:37,2019-09-05 15:07:38,0.049s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Core Shield""))",Safari 11,,,2019-09-05 15:07:38,2019-09-05 15:07:41,3.655s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:07:41,2019-09-05 15:07:41,0.328s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:41,2019-09-05 15:07:42,1.004s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-09-05 15:07:42,2019-09-05 15:07:44,1.406s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:07:44,2019-09-05 15:07:45,0.816s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:45,2019-09-05 15:07:45,0.747s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 15:07:45,2019-09-05 15:07:47,1.622s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:07:47,2019-09-05 15:07:47,0.145s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:07:47,2019-09-05 15:07:52,5.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:52,2019-09-05 15:07:53,0.728s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""coreshield""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:07:53,2019-09-05 15:08:44,51.088s,PASSED
,,,,,,,
Test Cases/mobileWeb/HBI/Agile Secure,Safari 11,,,2019-09-05 15:08:44,2019-09-05 15:10:16,1m - 31.703s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile Secure""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:08:44,2019-09-05 15:08:44,0.069s,PASSED
i = 0,Safari 11,,,2019-09-05 15:08:44,2019-09-05 15:08:44,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:08:44,2019-09-05 15:08:53,8.396s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [""zipcode"":""08701""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:08:53,2019-09-05 15:09:08,15.323s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-09-05 15:09:08,2019-09-05 15:09:14,5.829s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:09:14,2019-09-05 15:09:14,0.563s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:09:14,2019-09-05 15:09:15,0.745s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 15:09:15,2019-09-05 15:09:17,1.850s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:09:17,2019-09-05 15:09:17,0.058s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:09:17,2019-09-05 15:09:22,5.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:09:22,2019-09-05 15:09:23,0.720s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agilesecure""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:09:23,2019-09-05 15:10:16,52.902s,PASSED
,,,,,,,
Test Cases/mobileWeb/HBI/Fixed Cash Benefit,Safari 11,,,2019-09-05 15:10:16,2019-09-05 15:11:49,1m - 32.975s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Fixed Cash Benefit""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:16,2019-09-05 15:10:16,0.074s,PASSED
i = 0,Safari 11,,,2019-09-05 15:10:16,2019-09-05 15:10:16,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:16,2019-09-05 15:10:24,7.657s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [""zipcode"":""85364""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:24,2019-09-05 15:10:36,12.719s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:10:36,2019-09-05 15:10:41,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-09-05 15:10:41,2019-09-05 15:10:41,0.051s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Fixed Cash Benefit""))",Safari 11,,,2019-09-05 15:10:41,2019-09-05 15:10:46,4.119s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:10:46,2019-09-05 15:10:46,0.582s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:46,2019-09-05 15:10:47,0.763s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-09-05 15:10:47,2019-09-05 15:10:48,1.224s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:10:48,2019-09-05 15:10:48,0.101s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:48,2019-09-05 15:10:50,1.501s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 15:10:50,2019-09-05 15:10:51,1.605s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:10:51,2019-09-05 15:10:52,0.679s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:10:52,2019-09-05 15:10:57,5.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:57,2019-09-05 15:10:58,0.720s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""FixedCashBenefit""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:10:58,2019-09-05 15:11:49,50.975s,PASSED
,,,,,,,
Test Cases/mobileWeb/HBI/Health Choice,Safari 11,,,2019-09-05 15:11:49,2019-09-05 15:13:22,1m - 33.018s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:11:49,2019-09-05 15:11:49,0.071s,PASSED
i = 0,Safari 11,,,2019-09-05 15:11:49,2019-09-05 15:11:49,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:11:49,2019-09-05 15:11:57,7.610s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:11:57,2019-09-05 15:12:10,13.320s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:12:10,2019-09-05 15:12:15,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-09-05 15:12:15,2019-09-05 15:12:15,0.025s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,,2019-09-05 15:12:15,2019-09-05 15:12:19,4.118s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:12:19,2019-09-05 15:12:20,0.976s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:12:20,2019-09-05 15:12:21,0.804s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-09-05 15:12:21,2019-09-05 15:12:22,1.414s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:12:22,2019-09-05 15:12:23,0.332s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:12:23,2019-09-05 15:12:24,0.981s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 15:12:24,2019-09-05 15:12:25,1.553s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:12:25,2019-09-05 15:12:25,0.087s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:12:25,2019-09-05 15:12:30,5.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:12:30,2019-09-05 15:12:31,0.718s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:12:31,2019-09-05 15:13:22,50.814s,PASSED
,,,,,,,
Test Cases/mobileWeb/HBI/Vitala Care,Safari 11,,,2019-09-05 15:13:22,2019-09-05 15:15:01,1m - 39.441s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:13:22,2019-09-05 15:13:22,0.076s,PASSED
i = 0,Safari 11,,,2019-09-05 15:13:22,2019-09-05 15:13:22,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:13:22,2019-09-05 15:13:30,7.741s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:13:30,2019-09-05 15:13:43,12.982s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:13:43,2019-09-05 15:13:48,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-09-05 15:13:48,2019-09-05 15:13:48,0.052s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,,2019-09-05 15:13:48,2019-09-05 15:13:52,4.085s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:13:52,2019-09-05 15:13:52,0.093s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:13:52,2019-09-05 15:13:53,0.946s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-09-05 15:13:53,2019-09-05 15:13:54,1.268s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:13:54,2019-09-05 15:13:55,0.893s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:13:55,2019-09-05 15:13:56,0.739s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 15:13:56,2019-09-05 15:13:57,1.611s,PASSED
waitForPageLoad(20),Safari 11,,,2019-09-05 15:13:57,2019-09-05 15:13:58,0.127s,PASSED
Thread.sleep(5000),Safari 11,,,2019-09-05 15:13:58,2019-09-05 15:14:03,5.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 15:14:03,2019-09-05 15:14:03,0.781s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""state"":""ca"", ""carrier"":""vitalacare""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 15:14:03,2019-09-05 15:15:01,57.829s,PASSED
