Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:29:20,2019-07-30 16:29:20,0.652s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:29:20,2019-07-30 16:30:25,1m - 4.448s,PASSED
,,,,,,,
Test Cases/PL Site/HIFA/hbi/Vitala Care,Safari 11,,,2019-07-30 16:30:25,2019-07-30 16:32:08,1m - 43.367s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HIFA_hbi"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:25,2019-07-30 16:30:25,0.083s,PASSED
i = 0,Safari 11,,,2019-07-30 16:30:25,2019-07-30 16:30:25,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:25,2019-07-30 16:30:33,8.222s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:33,2019-07-30 16:30:44,10.326s,PASSED
Thread.sleep(5000),Safari 11,,,2019-07-30 16:30:44,2019-07-30 16:30:49,5.000s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-07-30 16:30:49,2019-07-30 16:30:49,0.018s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,,2019-07-30 16:30:49,2019-07-30 16:30:54,4.982s,PASSED
waitForPageLoad(10),Safari 11,,,2019-07-30 16:30:54,2019-07-30 16:30:54,0.019s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:54,2019-07-30 16:30:54,0.718s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-07-30 16:30:54,2019-07-30 16:30:56,1.337s,PASSED
waitForPageLoad(10),Safari 11,,,2019-07-30 16:30:56,2019-07-30 16:30:56,0.029s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:56,2019-07-30 16:30:56,0.743s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-07-30 16:30:56,2019-07-30 16:30:58,1.263s,PASSED
waitForPageLoad(10),Safari 11,,,2019-07-30 16:30:58,2019-07-30 16:30:58,0.020s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:58,2019-07-30 16:30:58,0.653s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:30:58,2019-07-30 16:32:08,1m - 9.721s,PASSED
,,,,,,,
Test Cases/PL Site/HIFA/stm/AdvantHealth,Safari 11,,,2019-07-30 16:32:08,2019-07-30 16:33:43,1m - 35.099s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HIFA_stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:08,2019-07-30 16:32:08,0.069s,PASSED
i = 0,Safari 11,,,2019-07-30 16:32:08,2019-07-30 16:32:08,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:08,2019-07-30 16:32:18,9.229s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:18,2019-07-30 16:32:26,8.053s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/filter_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:26,2019-07-30 16:32:35,9.026s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:35,2019-07-30 16:32:43,7.907s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:43,2019-07-30 16:32:51,8.319s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:32:51,2019-07-30 16:33:43,52.291s,PASSED
,,,,,,,
Test Cases/PL Site/HIFA/stm/LifeShield,Safari 11,,,2019-07-30 16:33:43,2019-07-30 16:35:21,1m - 37.628s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HIFA_stm"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:33:43,2019-07-30 16:33:43,0.071s,PASSED
i = 0,Safari 11,,,2019-07-30 16:33:43,2019-07-30 16:33:43,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 16:33:43,2019-07-30 16:33:52,8.290s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:33:52,2019-07-30 16:34:00,7.909s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/filter_stm""), [""carrier"":""lifeshield""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:34:00,2019-07-30 16:34:08,8.302s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToDetail_stm""), [""carrier"":""lifeshield""], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:34:08,2019-07-30 16:34:20,12.374s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:34:20,2019-07-30 16:34:29,8.881s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 16:34:29,2019-07-30 16:35:21,51.570s,PASSED
