Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""USA Access""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-09-05 14:13:21,2019-09-05 14:13:21,0.073s,PASSED
i = 0,Safari 11,,,2019-09-05 14:13:21,2019-09-05 14:13:21,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:13:21,2019-09-05 14:13:32,10.387s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:13:32,2019-09-05 14:13:51,19.556s,PASSED
"comment(""-------------quote page--------------------"")",Safari 11,,,2019-09-05 14:13:51,2019-09-05 14:13:51,0.009s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-09-05 14:13:51,2019-09-05 14:13:52,0.191s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-09-05 14:13:52,2019-09-05 14:13:52,0.056s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-09-05 14:13:52,2019-09-05 14:13:52,0.135s,PASSED
Thread.sleep(2000),Safari 11,,,2019-09-05 14:13:52,2019-09-05 14:13:54,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_usa""))",Safari 11,,,2019-09-05 14:13:54,2019-09-05 14:13:54,0.208s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:13:54,2019-09-05 14:13:56,1.539s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:13:56,2019-09-05 14:13:56,0.760s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-09-05 14:13:56,2019-09-05 14:13:56,0.137s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,,2019-09-05 14:13:56,2019-09-05 14:13:58,1.287s,PASSED
waitForPageLoad(10),Safari 11,,,2019-09-05 14:13:58,2019-09-05 14:13:58,0.059s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:13:58,2019-09-05 14:14:01,2.820s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,,2019-09-05 14:14:01,2019-09-05 14:14:05,3.976s,PASSED
waitForPageLoad(10),Safari 11,,,2019-09-05 14:14:05,2019-09-05 14:14:05,0.012s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:14:05,2019-09-05 14:14:05,0.810s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""usa""], STOP_ON_FAILURE)",Safari 11,,,2019-09-05 14:14:05,2019-09-05 14:15:24,1m - 18.551s,PASSED
