Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:03:23,2019-08-20 16:03:24,1.454s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 16:03:24,2019-08-20 16:03:29,4.866s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:03:29,2019-08-20 16:03:29,0.054s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:03:29,2019-08-20 16:03:34,5.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:03:34,2019-08-20 16:03:35,0.816s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agilesecure""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:03:35,2019-08-20 16:04:23,48.618s,FAILED
,,,,,,,
Test Cases/mobileWeb/HBI/Fixed Cash Benefit,Safari 11,,,2019-08-20 16:04:23,2019-08-20 16:05:47,1m - 23.659s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Fixed Cash Benefit""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:04:24,2019-08-20 16:04:24,0.081s,PASSED
i = 0,Safari 11,,,2019-08-20 16:04:24,2019-08-20 16:04:24,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:04:24,2019-08-20 16:04:31,7.376s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [""zipcode"":""85364""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:04:31,2019-08-20 16:04:45,14.132s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:04:45,2019-08-20 16:04:50,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-08-20 16:04:50,2019-08-20 16:04:50,0.029s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Fixed Cash Benefit""))",Safari 11,,,2019-08-20 16:04:50,2019-08-20 16:04:54,3.578s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:04:54,2019-08-20 16:04:54,0.056s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:04:54,2019-08-20 16:04:55,0.893s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-08-20 16:04:55,2019-08-20 16:04:56,1.552s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:04:56,2019-08-20 16:04:57,0.845s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:04:57,2019-08-20 16:04:58,0.762s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 16:04:58,2019-08-20 16:05:00,2.341s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:05:00,2019-08-20 16:05:01,0.143s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:05:01,2019-08-20 16:05:06,5.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:05:06,2019-08-20 16:05:06,0.737s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""FixedCashBenefit""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:05:06,2019-08-20 16:05:47,40.774s,FAILED
,,,,,,,
Test Cases/mobileWeb/HBI/Health Choice,Safari 11,,,2019-08-20 16:05:47,2019-08-20 16:07:12,1m - 25.440s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:05:47,2019-08-20 16:05:47,0.078s,PASSED
i = 0,Safari 11,,,2019-08-20 16:05:47,2019-08-20 16:05:47,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:05:47,2019-08-20 16:05:56,8.545s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:05:56,2019-08-20 16:06:10,13.830s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:06:10,2019-08-20 16:06:15,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-08-20 16:06:15,2019-08-20 16:06:15,0.031s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,,2019-08-20 16:06:15,2019-08-20 16:06:19,4.060s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:06:19,2019-08-20 16:06:19,0.107s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:06:19,2019-08-20 16:06:21,1.533s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-08-20 16:06:21,2019-08-20 16:06:22,1.318s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:06:22,2019-08-20 16:06:23,0.845s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:06:23,2019-08-20 16:06:24,1.054s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 16:06:24,2019-08-20 16:06:25,1.625s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:06:25,2019-08-20 16:06:26,0.704s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:06:26,2019-08-20 16:06:31,5.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:06:31,2019-08-20 16:06:32,0.757s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:06:32,2019-08-20 16:07:12,40.662s,FAILED
,,,,,,,
Test Cases/mobileWeb/HBI/Vitala Care,Safari 11,,,2019-08-20 16:07:12,2019-08-20 16:08:47,1m - 34.951s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:13,2019-08-20 16:07:13,0.068s,PASSED
i = 0,Safari 11,,,2019-08-20 16:07:13,2019-08-20 16:07:13,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:13,2019-08-20 16:07:22,9.505s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:22,2019-08-20 16:07:36,13.748s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:07:36,2019-08-20 16:07:41,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-08-20 16:07:41,2019-08-20 16:07:41,0.023s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,,2019-08-20 16:07:41,2019-08-20 16:07:46,4.774s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:07:46,2019-08-20 16:07:46,0.561s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:46,2019-08-20 16:07:47,0.781s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-08-20 16:07:47,2019-08-20 16:07:48,1.371s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:07:48,2019-08-20 16:07:49,0.885s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:49,2019-08-20 16:07:50,0.851s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 16:07:50,2019-08-20 16:07:52,1.501s,PASSED
waitForPageLoad(20),Safari 11,,,2019-08-20 16:07:52,2019-08-20 16:07:52,0.082s,PASSED
Thread.sleep(5000),Safari 11,,,2019-08-20 16:07:52,2019-08-20 16:07:57,5.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:57,2019-08-20 16:07:58,0.814s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""state"":""ca"", ""carrier"":""vitalacare""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:07:58,2019-08-20 16:08:47,49.787s,FAILED
